ID,Customer Age (in months),CHI Score Month 0,CHI Score 0-1,Support Cases Month 0,Support Cases 0-1,SP Month 0,SP 0-1,Logins 0-1,Blog Articles 0-1,Views 0-1, Days Since Last Login 0-1,"Churn (1 = Yes, 0 = No)",
5305.00,4.00,125.00,-32.00,0.00,-2.00,0.00,-3.00,-28.00,-1.00,13.00,0.00,0.00,
5306.00,4.00,143.00,54.00,0.00,0.00,0.00,0.00,178.00,-3.00,19.00,0.00,0.00,
5307.00,3.00,15.00,15.00,2.00,2.00,3.00,3.00,50.00,0.00,0.00,0.00,0.00,
5308.00,3.00,122.00,122.00,3.00,3.00,3.00,3.00,30.00,1.00,0.00,0.00,0.00,
5309.00,4.00,64.00,33.00,3.00,3.00,3.00,3.00,59.00,-1.00,0.00,0.00,0.00,
5310.00,4.00,120.00,-15.00,1.00,0.00,3.00,1.00,-21.00,0.00,0.00,0.00,0.00,
5311.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5312.00,4.00,0.00,-58.00,0.00,-1.00,0.00,-3.00,-14.00,-2.00,0.00,5.00,1.00,
5313.00,3.00,0.00,-22.00,1.00,1.00,3.00,3.00,1.00,-2.00,0.00,24.00,1.00,
5314.00,4.00,6.00,-85.00,1.00,1.00,3.00,3.00,-6.00,-1.00,0.00,5.00,0.00,
5315.00,4.00,43.00,-13.00,2.00,2.00,3.00,3.00,54.00,-1.00,17.00,3.00,0.00,
5316.00,4.00,102.00,39.00,4.00,1.00,3.00,0.00,22.00,4.00,1.00,0.00,0.00,
5317.00,4.00,161.00,110.00,20.00,17.00,2.90,-0.10,75.00,4.00,1.00,0.00,0.00,
5318.00,4.00,82.00,-45.00,2.00,0.00,3.00,0.00,2.00,0.00,3.00,0.00,0.00,
5319.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
5320.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5321.00,3.00,6.00,6.00,0.00,0.00,0.00,0.00,26.00,0.00,0.00,0.00,0.00,
5322.00,4.00,0.00,-41.00,0.00,-1.00,0.00,0.00,-7.00,-1.00,0.00,6.00,0.00,
5323.00,4.00,166.00,109.00,3.00,3.00,3.00,3.00,68.00,-1.00,0.00,0.00,0.00,
5324.00,4.00,89.00,89.00,0.00,0.00,0.00,0.00,40.00,9.00,0.00,0.00,0.00,
5325.00,4.00,197.00,126.00,8.00,8.00,3.00,3.00,223.00,217.00,4.00,0.00,0.00,
5326.00,4.00,119.00,78.00,4.00,4.00,3.00,3.00,175.00,2.00,7.00,0.00,0.00,
5327.00,4.00,11.00,-30.00,1.00,1.00,3.00,3.00,33.00,-1.00,0.00,0.00,0.00,
5328.00,3.00,84.00,84.00,2.00,2.00,3.00,3.00,106.00,5.00,0.00,0.00,0.00,
5329.00,4.00,27.00,-22.00,2.00,1.00,3.00,1.00,-20.00,-1.00,0.00,0.00,0.00,
5330.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,24.00,0.00,0.00,0.00,0.00,
5331.00,4.00,5.00,-17.00,0.00,0.00,0.00,0.00,42.00,-2.00,0.00,0.00,1.00,
5332.00,3.00,28.00,28.00,0.00,0.00,0.00,0.00,92.00,0.00,0.00,0.00,0.00,
5333.00,3.00,83.00,83.00,0.00,0.00,0.00,0.00,138.00,1.00,0.00,0.00,0.00,
5334.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5335.00,4.00,92.00,-7.00,0.00,-3.00,0.00,-3.00,7.00,2.00,52.00,0.00,0.00,
5336.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
5337.00,4.00,5.00,-51.00,0.00,0.00,0.00,0.00,34.00,-1.00,0.00,0.00,0.00,
5338.00,4.00,91.00,2.00,0.00,-3.00,0.00,-3.00,3.00,1.00,71.00,0.00,0.00,
5339.00,4.00,0.00,-48.00,1.00,0.00,3.00,0.00,-13.00,0.00,0.00,0.00,0.00,
5340.00,3.00,5.00,5.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,
5341.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5342.00,4.00,155.00,69.00,2.00,0.00,3.00,0.00,137.00,3.00,14.00,2.00,0.00,
5343.00,3.00,11.00,11.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,
5344.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,-10.00,0.00,24.00,7.00,0.00,
5345.00,4.00,76.00,9.00,1.00,0.00,3.00,0.00,-25.00,1.00,20.00,0.00,0.00,
5346.00,3.00,41.00,41.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,
5347.00,3.00,111.00,111.00,4.00,4.00,2.75,2.75,94.00,0.00,0.00,0.00,0.00,
5348.00,4.00,15.00,-16.00,1.00,1.00,3.00,3.00,63.00,-1.00,0.00,0.00,0.00,
5349.00,4.00,59.00,11.00,2.00,2.00,3.00,3.00,-12.00,-2.00,0.00,3.00,0.00,
5350.00,4.00,84.00,24.00,4.00,4.00,3.00,3.00,29.00,3.00,378.00,0.00,1.00,
5351.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5352.00,4.00,21.00,-20.00,2.00,2.00,3.00,3.00,-13.00,-1.00,8.00,0.00,0.00,
5353.00,4.00,160.00,57.00,3.00,3.00,2.67,2.67,114.00,7.00,0.00,0.00,0.00,
5354.00,4.00,126.00,40.00,0.00,0.00,0.00,0.00,56.00,-2.00,14.00,0.00,0.00,
5355.00,4.00,0.00,-36.00,0.00,0.00,0.00,0.00,-2.00,-1.00,0.00,0.00,0.00,
5356.00,3.00,8.00,8.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,
5357.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5358.00,4.00,13.00,13.00,0.00,0.00,0.00,0.00,34.00,-2.00,0.00,0.00,0.00,
5359.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5360.00,4.00,57.00,6.00,4.00,4.00,3.25,3.25,3.00,5.00,0.00,0.00,0.00,
5361.00,4.00,59.00,59.00,2.00,2.00,2.50,2.50,46.00,0.00,1.00,0.00,0.00,
5362.00,4.00,17.00,-15.00,0.00,-1.00,0.00,-3.00,30.00,0.00,20.00,4.00,0.00,
5363.00,4.00,0.00,-37.00,2.00,2.00,3.00,3.00,2.00,-2.00,0.00,0.00,0.00,
5364.00,4.00,104.00,73.00,11.00,10.00,3.00,0.00,120.00,-1.00,0.00,0.00,0.00,
5365.00,4.00,122.00,68.00,2.00,0.00,3.00,0.00,55.00,1.00,0.00,0.00,0.00,
5366.00,4.00,76.00,18.00,6.00,6.00,2.83,2.83,18.00,-5.00,0.00,0.00,0.00,
5367.00,4.00,0.00,-32.00,0.00,0.00,0.00,0.00,-4.00,-2.00,0.00,11.00,0.00,
5368.00,3.00,123.00,123.00,0.00,0.00,0.00,0.00,62.00,4.00,0.00,0.00,0.00,
5369.00,4.00,18.00,18.00,5.00,5.00,3.00,3.00,42.00,-2.00,1.00,0.00,0.00,
5370.00,4.00,86.00,23.00,0.00,-3.00,0.00,-3.00,-32.00,-1.00,3.00,3.00,0.00,
5371.00,4.00,102.00,70.00,2.00,2.00,3.00,3.00,64.00,2.00,0.00,0.00,0.00,
5372.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5373.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5374.00,4.00,85.00,37.00,2.00,2.00,3.00,3.00,40.00,1.00,13.00,0.00,0.00,
5375.00,3.00,23.00,23.00,0.00,0.00,0.00,0.00,4.00,3.00,0.00,0.00,0.00,
5376.00,3.00,9.00,9.00,0.00,0.00,0.00,0.00,58.00,0.00,0.00,0.00,0.00,
5377.00,4.00,30.00,-11.00,2.00,2.00,3.00,3.00,31.00,-1.00,15.00,4.00,0.00,
5378.00,4.00,5.00,5.00,1.00,1.00,0.00,0.00,48.00,-3.00,0.00,0.00,0.00,
5379.00,4.00,61.00,30.00,1.00,1.00,0.00,0.00,63.00,-1.00,0.00,3.00,0.00,
5380.00,4.00,36.00,31.00,0.00,0.00,0.00,0.00,-18.00,0.00,4.00,0.00,0.00,
5381.00,4.00,51.00,19.00,0.00,0.00,0.00,0.00,-2.00,-1.00,0.00,6.00,0.00,
5382.00,3.00,202.00,202.00,8.00,8.00,2.88,2.88,134.00,8.00,0.00,0.00,0.00,
5383.00,4.00,0.00,-32.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,0.00,0.00,
5384.00,4.00,89.00,47.00,1.00,-5.00,2.00,-1.00,46.00,-2.00,0.00,0.00,0.00,
5385.00,3.00,1.00,1.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
5386.00,4.00,154.00,112.00,10.00,10.00,3.00,3.00,32.00,0.00,42.00,2.00,0.00,
5387.00,4.00,163.00,28.00,2.00,2.00,3.00,3.00,113.00,1.00,45.00,0.00,0.00,
5388.00,4.00,45.00,4.00,4.00,3.00,3.25,3.25,-2.00,-1.00,308.00,0.00,0.00,
5389.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
5390.00,4.00,45.00,45.00,2.00,1.00,3.50,0.50,20.00,0.00,5.00,0.00,0.00,
5391.00,4.00,86.00,77.00,1.00,1.00,3.00,3.00,108.00,0.00,1.00,0.00,0.00,
5392.00,4.00,106.00,19.00,1.00,0.00,3.00,0.00,14.00,0.00,0.00,0.00,0.00,
5393.00,4.00,0.00,-32.00,0.00,0.00,0.00,0.00,8.00,-1.00,3.00,0.00,0.00,
5394.00,4.00,95.00,64.00,1.00,1.00,3.00,3.00,193.00,2.00,0.00,5.00,0.00,
5395.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5396.00,4.00,92.00,31.00,2.00,1.00,3.00,0.00,39.00,0.00,2.00,3.00,0.00,
5397.00,4.00,34.00,-8.00,1.00,1.00,3.00,3.00,-8.00,-1.00,26.00,3.00,0.00,
5398.00,4.00,102.00,59.00,3.00,2.00,3.00,0.00,22.00,-1.00,1.00,0.00,0.00,
5399.00,4.00,156.00,106.00,8.00,7.00,3.00,0.00,21.00,7.00,3.00,3.00,0.00,
5400.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5401.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5402.00,4.00,77.00,19.00,0.00,0.00,0.00,0.00,32.00,0.00,65.00,1.00,0.00,
5403.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,
5404.00,4.00,96.00,55.00,6.00,6.00,2.80,2.80,96.00,0.00,25.00,0.00,0.00,
5405.00,3.00,23.00,23.00,2.00,2.00,3.00,3.00,62.00,0.00,0.00,0.00,1.00,
5406.00,4.00,58.00,16.00,3.00,3.00,3.00,3.00,8.00,-1.00,0.00,6.00,0.00,
5407.00,4.00,5.00,-27.00,1.00,1.00,3.00,3.00,38.00,-1.00,0.00,0.00,0.00,
5408.00,3.00,68.00,68.00,0.00,0.00,0.00,0.00,44.00,4.00,0.00,0.00,0.00,
5409.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,0.00,0.00,
5410.00,4.00,15.00,0.00,1.00,0.00,3.00,0.00,-22.00,0.00,4.00,2.00,0.00,
5411.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
5412.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,18.00,0.00,0.00,0.00,0.00,
5413.00,3.00,29.00,29.00,3.00,3.00,3.00,3.00,44.00,0.00,0.00,0.00,0.00,
5414.00,4.00,122.00,122.00,1.00,1.00,3.00,3.00,64.00,0.00,0.00,0.00,0.00,
5415.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5416.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5417.00,3.00,60.00,60.00,0.00,0.00,0.00,0.00,34.00,0.00,0.00,0.00,0.00,
5418.00,4.00,50.00,27.00,0.00,0.00,0.00,0.00,20.00,-1.00,0.00,1.00,0.00,
5419.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5420.00,4.00,73.00,73.00,2.00,2.00,3.00,3.00,60.00,-2.00,0.00,0.00,0.00,
5421.00,4.00,176.00,122.00,12.00,10.00,3.00,0.00,136.00,1.00,2.00,0.00,0.00,
5422.00,3.00,83.00,40.00,10.00,9.00,3.00,0.00,72.00,1.00,1.00,2.00,1.00,
5423.00,4.00,161.00,116.00,8.00,7.00,2.88,-0.13,458.00,0.00,4.00,0.00,0.00,
5424.00,4.00,113.00,67.00,0.00,-1.00,0.00,-3.00,70.00,2.00,62.00,0.00,0.00,
5425.00,4.00,188.00,99.00,0.00,0.00,0.00,0.00,62.00,51.00,8.00,0.00,0.00,
5426.00,4.00,0.00,-10.00,0.00,-1.00,0.00,-3.00,-34.00,0.00,13.00,4.00,1.00,
5427.00,4.00,81.00,29.00,3.00,3.00,2.67,2.67,76.00,11.00,0.00,0.00,0.00,
5428.00,4.00,97.00,10.00,6.00,6.00,3.00,3.00,88.00,-2.00,2957.00,0.00,0.00,
5429.00,3.00,116.00,116.00,0.00,0.00,0.00,0.00,22.00,1.00,0.00,0.00,0.00,
5430.00,3.00,37.00,37.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,
5431.00,4.00,163.00,149.00,8.00,6.00,3.00,0.00,108.00,2.00,0.00,2.00,0.00,
5432.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5433.00,4.00,143.00,110.00,8.00,8.00,3.00,3.00,230.00,5.00,0.00,0.00,0.00,
5434.00,4.00,0.00,-31.00,0.00,0.00,0.00,0.00,-6.00,-1.00,0.00,0.00,0.00,
5435.00,4.00,86.00,86.00,4.00,4.00,3.00,3.00,114.00,1.00,0.00,0.00,0.00,
5436.00,4.00,81.00,-26.00,4.00,3.00,2.75,-0.25,26.00,-1.00,1.00,0.00,0.00,
5437.00,3.00,135.00,135.00,4.00,4.00,2.75,2.75,64.00,3.00,0.00,0.00,0.00,
5438.00,4.00,5.00,-16.00,1.00,1.00,3.00,3.00,38.00,-1.00,0.00,6.00,0.00,
5439.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5440.00,3.00,140.00,140.00,1.00,1.00,3.00,3.00,66.00,0.00,0.00,0.00,0.00,
5441.00,4.00,20.00,-12.00,4.00,4.00,2.75,2.75,46.00,-2.00,0.00,0.00,0.00,
5442.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,16.00,0.00,0.00,0.00,0.00,
5443.00,4.00,50.00,29.00,0.00,0.00,0.00,0.00,44.00,-1.00,0.00,0.00,0.00,
5444.00,3.00,5.00,5.00,1.00,1.00,3.00,3.00,22.00,0.00,0.00,0.00,0.00,
5445.00,3.00,136.00,136.00,1.00,1.00,3.00,3.00,102.00,1.00,0.00,0.00,0.00,
5446.00,4.00,162.00,141.00,9.00,8.00,3.00,0.00,184.00,17.00,61.00,0.00,0.00,
5447.00,4.00,98.00,51.00,4.00,4.00,3.00,3.00,20.00,-1.00,17.00,1.00,0.00,
5448.00,3.00,61.00,61.00,4.00,4.00,3.00,3.00,52.00,1.00,0.00,0.00,0.00,
5449.00,3.00,44.00,44.00,0.00,0.00,0.00,0.00,38.00,1.00,0.00,0.00,0.00,
5450.00,4.00,123.00,123.00,9.00,9.00,3.00,3.00,154.00,1.00,0.00,0.00,0.00,
5451.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5452.00,4.00,20.00,-14.00,0.00,0.00,0.00,0.00,20.00,-1.00,95.00,1.00,0.00,
5453.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5454.00,3.00,98.00,98.00,1.00,1.00,3.00,3.00,94.00,0.00,0.00,0.00,0.00,
5455.00,4.00,0.00,-48.00,0.00,0.00,0.00,0.00,-18.00,-3.00,8.00,0.00,0.00,
5456.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
5457.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,32.00,-1.00,0.00,0.00,0.00,
5458.00,4.00,145.00,123.00,1.00,1.00,3.00,3.00,92.00,1.00,0.00,0.00,0.00,
5459.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5460.00,4.00,0.00,-43.00,0.00,0.00,0.00,0.00,-22.00,-1.00,0.00,0.00,1.00,
5461.00,4.00,20.00,-20.00,0.00,0.00,0.00,0.00,6.00,0.00,0.00,1.00,0.00,
5462.00,4.00,186.00,62.00,5.00,5.00,3.00,3.00,190.00,-1.00,1.00,0.00,0.00,
5463.00,3.00,109.00,109.00,2.00,2.00,3.00,3.00,62.00,1.00,0.00,0.00,0.00,
5464.00,4.00,0.00,-22.00,0.00,0.00,0.00,0.00,0.00,-2.00,0.00,3.00,1.00,
5465.00,4.00,0.00,-45.00,0.00,0.00,0.00,0.00,-14.00,-2.00,24.00,0.00,0.00,
5466.00,4.00,68.00,26.00,0.00,0.00,0.00,0.00,50.00,4.00,3.00,0.00,0.00,
5467.00,4.00,117.00,-10.00,2.00,-1.00,3.00,0.00,116.00,0.00,2.00,0.00,0.00,
5468.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,
5469.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5470.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5471.00,4.00,10.00,-33.00,0.00,0.00,0.00,0.00,-6.00,-1.00,0.00,1.00,0.00,
5472.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5473.00,4.00,96.00,63.00,4.00,4.00,3.00,3.00,10.00,0.00,1.00,5.00,0.00,
5474.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5475.00,4.00,126.00,79.00,4.00,4.00,3.00,3.00,142.00,-4.00,0.00,0.00,0.00,
5476.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5477.00,4.00,68.00,68.00,0.00,0.00,0.00,0.00,46.00,-2.00,1.00,0.00,0.00,
5478.00,3.00,102.00,102.00,4.00,4.00,2.75,2.75,176.00,0.00,0.00,0.00,0.00,
5479.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5480.00,4.00,13.00,-38.00,0.00,0.00,0.00,0.00,10.00,-1.00,0.00,5.00,0.00,
5481.00,3.00,15.00,15.00,0.00,0.00,0.00,0.00,44.00,0.00,0.00,0.00,0.00,
5482.00,4.00,5.00,5.00,0.00,0.00,0.00,0.00,28.00,0.00,4.00,0.00,0.00,
5483.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
5484.00,3.00,25.00,25.00,0.00,0.00,0.00,0.00,76.00,0.00,0.00,0.00,0.00,
5485.00,4.00,5.00,-26.00,0.00,0.00,0.00,0.00,48.00,-1.00,0.00,0.00,0.00,
5486.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5487.00,3.00,28.00,28.00,0.00,0.00,0.00,0.00,4.00,1.00,0.00,0.00,0.00,
5488.00,4.00,40.00,6.00,0.00,0.00,0.00,0.00,34.00,-1.00,0.00,0.00,0.00,
5489.00,3.00,29.00,29.00,0.00,0.00,0.00,0.00,56.00,0.00,0.00,0.00,0.00,
5490.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5491.00,4.00,57.00,24.00,2.00,2.00,3.00,3.00,226.00,-1.00,0.00,0.00,0.00,
5492.00,3.00,20.00,20.00,0.00,0.00,0.00,0.00,48.00,0.00,0.00,0.00,0.00,
5493.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5494.00,4.00,8.00,8.00,3.00,3.00,3.00,3.00,32.00,0.00,0.00,0.00,0.00,
5495.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1.00,0.00,0.00,0.00,
5496.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5497.00,4.00,0.00,0.00,1.00,1.00,3.00,3.00,4.00,-1.00,0.00,0.00,0.00,
5498.00,3.00,80.00,80.00,5.00,5.00,3.00,3.00,86.00,0.00,0.00,0.00,0.00,
5499.00,4.00,96.00,83.00,4.00,4.00,3.00,3.00,50.00,1.00,4.00,0.00,0.00,
5500.00,4.00,127.00,106.00,4.00,3.00,3.00,0.00,100.00,2.00,0.00,3.00,0.00,
5501.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5502.00,4.00,70.00,49.00,1.00,1.00,3.00,3.00,170.00,-1.00,0.00,4.00,0.00,
5503.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5504.00,3.00,153.00,153.00,2.00,2.00,3.00,3.00,148.00,8.00,0.00,0.00,0.00,
5505.00,4.00,52.00,21.00,0.00,0.00,0.00,0.00,28.00,1.00,0.00,1.00,0.00,
5506.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,10.00,0.00,0.00,0.00,0.00,
5507.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5508.00,4.00,151.00,151.00,3.00,3.00,3.00,3.00,142.00,2.00,0.00,0.00,0.00,
5509.00,4.00,156.00,156.00,7.00,5.00,3.00,0.00,20.00,3.00,0.00,0.00,0.00,
5510.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5511.00,3.00,110.00,110.00,4.00,4.00,3.00,3.00,72.00,1.00,0.00,0.00,0.00,
5512.00,4.00,55.00,34.00,3.00,3.00,3.00,3.00,56.00,-1.00,0.00,1.00,0.00,
5513.00,3.00,26.00,26.00,2.00,2.00,3.50,3.50,52.00,0.00,0.00,0.00,0.00,
5514.00,3.00,31.00,31.00,4.00,4.00,3.00,3.00,78.00,0.00,0.00,0.00,0.00,
5515.00,3.00,48.00,48.00,0.00,0.00,0.00,0.00,14.00,1.00,0.00,0.00,0.00,
5516.00,3.00,112.00,112.00,7.00,7.00,3.00,3.00,66.00,7.00,0.00,0.00,0.00,
5517.00,4.00,19.00,-2.00,0.00,0.00,0.00,0.00,32.00,-1.00,0.00,0.00,0.00,
5518.00,4.00,101.00,101.00,3.00,3.00,2.67,2.67,82.00,0.00,0.00,0.00,0.00,
5519.00,4.00,102.00,81.00,1.00,1.00,3.00,3.00,172.00,0.00,0.00,0.00,0.00,
5520.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5521.00,4.00,22.00,22.00,0.00,0.00,0.00,0.00,60.00,0.00,0.00,0.00,0.00,
5522.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-1.00,0.00,0.00,0.00,
5523.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,-1.00,0.00,0.00,0.00,
5524.00,3.00,125.00,125.00,7.00,7.00,3.00,3.00,132.00,3.00,0.00,0.00,0.00,
5525.00,3.00,112.00,112.00,1.00,1.00,3.00,3.00,134.00,3.00,0.00,0.00,0.00,
5526.00,4.00,110.00,89.00,3.00,3.00,3.00,3.00,434.00,7.00,0.00,0.00,0.00,
5527.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5528.00,3.00,15.00,15.00,1.00,1.00,3.00,3.00,76.00,0.00,0.00,0.00,0.00,
5529.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5530.00,4.00,20.00,0.00,6.00,6.00,3.00,3.00,78.00,0.00,9.00,0.00,0.00,
5531.00,4.00,151.00,151.00,2.00,2.00,2.00,2.00,78.00,0.00,0.00,0.00,0.00,
5532.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5533.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,2.00,0.00,0.00,0.00,0.00,
5534.00,4.00,15.00,15.00,0.00,0.00,0.00,0.00,54.00,-1.00,0.00,0.00,0.00,
5535.00,4.00,31.00,31.00,0.00,0.00,0.00,0.00,22.00,0.00,0.00,0.00,0.00,
5536.00,4.00,31.00,10.00,0.00,0.00,0.00,0.00,14.00,0.00,0.00,0.00,0.00,
5537.00,4.00,70.00,29.00,3.00,3.00,3.00,3.00,148.00,-1.00,0.00,0.00,0.00,
5538.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,
5539.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5540.00,4.00,153.00,153.00,20.00,20.00,3.00,3.00,180.00,7.00,0.00,0.00,0.00,
5541.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5542.00,3.00,42.00,42.00,0.00,0.00,0.00,0.00,64.00,2.00,0.00,0.00,0.00,
5543.00,3.00,123.00,123.00,0.00,0.00,0.00,0.00,182.00,2.00,0.00,0.00,0.00,
5544.00,3.00,53.00,53.00,0.00,0.00,0.00,0.00,24.00,1.00,0.00,0.00,0.00,
5545.00,4.00,42.00,42.00,0.00,0.00,0.00,0.00,20.00,2.00,0.00,0.00,0.00,
5546.00,3.00,73.00,73.00,0.00,0.00,0.00,0.00,76.00,2.00,0.00,0.00,0.00,
5547.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5548.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5549.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5550.00,3.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5551.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5552.00,2.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5553.00,3.00,80.00,80.00,2.00,2.00,3.00,3.00,76.00,0.00,0.00,0.00,0.00,
5554.00,3.00,67.00,67.00,0.00,0.00,0.00,0.00,34.00,2.00,0.00,0.00,0.00,
5555.00,3.00,26.00,26.00,0.00,0.00,0.00,0.00,50.00,0.00,0.00,0.00,0.00,
5556.00,3.00,11.00,11.00,0.00,0.00,0.00,0.00,28.00,0.00,0.00,0.00,0.00,
5557.00,1.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,
5558.00,3.00,59.00,59.00,0.00,0.00,0.00,0.00,32.00,1.00,0.00,0.00,0.00,
